CustomerKey,Name,Education,Occupation
13735,Turner Jack,Graduate Degree,Skilled Manual
19000,Unknown Customer,Not Specified,Not Specified
15235,Perry Antonio,Partial College,Clerical
4373,Alexander Miguel,Partial College,Professional
19001,Unknown Customer,Not Specified,Not Specified
5728,Johnston Charles,High School,Skilled Manual
5729,Morris Cole,High School,Skilled Manual
5733,Flores Natalie,High School,Skilled Manual
5736,Hayes Melissa,High School,Skilled Manual
5738,Selikoff Steven,High School,Skilled Manual
19005,Unknown Customer,Not Specified,Not Specified
5737,Alexander Kelly,High School,Skilled Manual
17888,Serrano Casey,Partial High School,Professional
15704,Miller Wyatt,Partial College,Professional
1189,Thomas Ashley,Partial College,Professional
16238,Ramirez Jasmine,Partial College,Clerical
19006,Unknown Customer,Not Specified,Not Specified
16239,Hernandez Jesse,Partial College,Clerical
5925,Price Julia,Partial College,Skilled Manual
5926,Patterson Spencer,Partial College,Skilled Manual
5948,Stewart Savannah,Bachelors,Skilled Manual
5950,Flores Luis,Bachelors,Skilled Manual
19004,Unknown Customer,Not Specified,Not Specified
19007,Unknown Customer,Not Specified,Not Specified
5924,Gonzales Connor,Partial College,Skilled Manual
19008,Unknown Customer,Not Specified,Not Specified
5992,Henderson Brianna,Bachelors,Skilled Manual
16674,Young Jennifer,Graduate Degree,Management
16675,Rivera Gabrielle,Partial College,Professional
16676,Bell Arianna,Partial College,Professional
16677,Flores Trevor,Partial College,Professional
16115,Thompson Alexander,Graduate Degree,Professional
16116,Navarro Kristi,Graduate Degree,Professional
16117,Gonzalez Regina,Graduate Degree,Professional
16198,Bell Isaiah,Graduate Degree,Skilled Manual
16199,Flores Jocelyn,Graduate Degree,Skilled Manual
16200,Wright Jesse,Graduate Degree,Skilled Manual
16201,Thompson Anna,Graduate Degree,Skilled Manual
16203,Hall James,Graduate Degree,Skilled Manual
16207,Mitchell Marcus,Partial College,Clerical
16230,Zhang Zachary,Partial College,Clerical
16232,Ramos Tyrone,Partial College,Clerical
16233,Thirunavukkarasu Ram,Partial College,Clerical
16235,Jenkins Gabriel,Partial College,Clerical
16236,Li Robert,Partial College,Clerical
16237,Alexander Nicole,Partial College,Clerical
16261,Ma Candice,Bachelors,Skilled Manual
16262,Chande Omar,Bachelors,Skilled Manual
16263,Hill Courtney,Bachelors,Skilled Manual
16265,Clark Jacob,Bachelors,Skilled Manual
16234,Ward Seth,Partial College,Clerical
16264,Kumar Aaron,Graduate Degree,Professional
16114,Diaz Ashley,Graduate Degree,Professional
16202,Taylor Jose,Graduate Degree,Skilled Manual
16229,Young Amanda,Partial College,Clerical
6653,Vazquez Javier,Graduate Degree,Skilled Manual
19010,Unknown Customer,Not Specified,Not Specified
17105,Williams Hannah,Partial College,Skilled Manual
17106,Garcia Hannah,Partial College,Skilled Manual
17107,Williams Chloe,Partial College,Skilled Manual
17123,King Gabriel,High School,Skilled Manual
17124,Ortega Daisy,High School,Skilled Manual
17125,Kelly Mackenzie,High School,Skilled Manual
17127,Johnson Anna,Partial College,Skilled Manual
17128,Price Fernando,Partial College,Skilled Manual
17129,Lee Jeremiah,High School,Skilled Manual
17132,Zhu Todd,Partial College,Professional
17144,Gonzalez Samuel,Partial College,Professional
17145,Phillips Noah,Partial College,Professional
17146,Jones Brandon,Partial College,Professional
17143,Lin Willie,High School,Professional
17126,Jackson Dalton,Partial College,Skilled Manual
12957,Coleman Morgan,Partial High School,Manual
12958,Zheng Louis,Partial High School,Manual
12960,Parker Amber,Partial College,Clerical
9931,Chande Drew,Bachelors,Skilled Manual
10038,Arun Bruce,Graduate Degree,Clerical
15355,Serrano Nelson,Graduate Degree,Clerical
15364,Jimenez Larry,Bachelors,Clerical
15984,Vance Adriana,Bachelors,Skilled Manual
15985,Prasad Manuel,Bachelors,Skilled Manual
15987,Watson Riley,Bachelors,Skilled Manual
15986,Diaz Jésus,Bachelors,Skilled Manual
17858,Johnson Matthew,Bachelors,Skilled Manual
17859,Hughes Aidan,Bachelors,Skilled Manual
17860,Cai Micah,Bachelors,Skilled Manual
17861,Anderson Ian,Graduate Degree,Professional
17863,Ramirez Catherine,High School,Skilled Manual
17864,Bell Allison,Partial College,Skilled Manual
17865,Murphy Natalie,Partial College,Skilled Manual
17866,Reed Alex,Partial College,Skilled Manual
17867,Adams Aaron,Partial College,Skilled Manual
17868,Martinez Natalie,Partial College,Skilled Manual
17869,Chen Jason,Partial College,Skilled Manual
17870,Howard Isabella,Partial College,Skilled Manual
17872,West Jasmine,Partial College,Skilled Manual
19009,Unknown Customer,Not Specified,Not Specified
19013,Unknown Customer,Not Specified,Not Specified
17857,Wang Luke,Bachelors,Skilled Manual
17871,Watson Brian,Partial College,Skilled Manual
17862,Walker Alexandra,High School,Skilled Manual
19014,Unknown Customer,Not Specified,Not Specified
7397,Parker Luke,Partial College,Professional
7398,Anand Louis,Partial College,Professional
7403,Kelly Kimberly,Partial College,Professional
7404,Phillips Madeline,Partial College,Professional
18159,Edwards Ian,Partial College,Skilled Manual
18161,Baker Logan,Bachelors,Professional
18163,Murphy Xavier,Bachelors,Professional
18164,Murphy Mason,Bachelors,Professional
18165,James Jennifer,Bachelors,Professional
18168,Shen Dawn,Graduate Degree,Professional
19011,Unknown Customer,Not Specified,Not Specified
19012,Unknown Customer,Not Specified,Not Specified
18162,Martinez Thomas,Bachelors,Professional
18167,Hernandez Jaime,Graduate Degree,Professional
15989,Srini Brandy,Bachelors,Skilled Manual
15997,Oliver Natasha,Partial College,Clerical
15988,Lopez Roy,Bachelors,Skilled Manual
15998,Becker Katie,Partial College,Clerical
18349,Bryant Miguel,Bachelors,Skilled Manual
13,Walker Lauren,Bachelors,Management
14,Jenkins Ian,Bachelors,Management
15,Bennett Sydney,Bachelors,Management
19015,Unknown Customer,Not Specified,Not Specified
4699,Wang Susan,Bachelors,Management
4708,Rubio Robin,Partial College,Management
4709,Jai Nina,High School,Management
19016,Unknown Customer,Not Specified,Not Specified
7539,Mitchell Ian,Bachelors,Management
7540,Russell Riley,Bachelors,Management
7543,She Dustin,Bachelors,Management
7541,Perry Victoria,Bachelors,Management
15515,Powell Cameron,Partial College,Professional
15516,Watson Zoe,Partial College,Professional
15517,Perry Jill,Partial College,Professional
15518,Griffin Melanie,Partial College,Professional
15520,Wood Brianna,Bachelors,Management
15521,Ramirez Chloe,High School,Professional
15522,Taylor Nathan,High School,Professional
422,Sun Amy,Bachelors,Management
427,Mehta Kristopher,Bachelors,Management
428,Dominguez Desiree,Partial College,Professional
316,Ward Hailey,Graduate Degree,Management
318,Russell Victoria,Partial College,Professional
319,Wilson Jessica,Partial College,Professional
15519,Lee Marcus,Partial College,Professional
15514,Moreno Stacy,Partial College,Professional
2385,Ashe Mario,Partial College,Professional
2387,Patterson Samuel,Partial College,Professional
2388,Jenkins Miranda,Partial College,Professional
2389,Shen Marshall,Partial College,Professional
2390,Thomas Madison,Partial College,Professional
2393,Parker Hunter,High School,Professional
2394,Kumar Willie,High School,Professional
2395,Clark Matthew,High School,Professional
2397,Kumar David,High School,Professional
2398,Mitchell Adam,Partial College,Professional
2399,Ross Logan,Partial College,Professional
2400,Young Edward,Partial College,Professional
2402,Bradley Erin,High School,Professional
2403,Turner Gabriel,High School,Professional
19017,Unknown Customer,Not Specified,Not Specified
2391,Collins Julia,Partial College,Professional
505,Baker Jordan,Bachelors,Skilled Manual
2396,Li Gabriel,High School,Professional
2386,Cook Danielle,Partial College,Professional
2401,Thomas Julia,Partial College,Professional
3045,Wright Thomas,Partial College,Professional
3095,Russell Amanda,High School,Skilled Manual
3096,Griffin Paige,High School,Skilled Manual
3098,Srini Johnathan,High School,Skilled Manual
3099,Lopez Allison,High School,Skilled Manual
3106,Zhang Jackson,Partial College,Skilled Manual
3107,Hughes Melissa,Partial College,Skilled Manual
3112,Anderson Michael,Partial College,Skilled Manual
3114,Lopez Natalie,Partial College,Skilled Manual
3115,Martin Chloe,Partial College,Skilled Manual
3378,Ruiz Paula,Bachelors,Management
19018,Unknown Customer,Not Specified,Not Specified
3081,Srini Cynthia,High School,Skilled Manual
3105,James Sydney,Partial College,Skilled Manual
3113,Sanchez Charles,Partial College,Skilled Manual
3090,Gray Kaitlyn,High School,Skilled Manual
8017,Wright Sierra,Partial College,Professional
8018,Brooks Zoe,Partial College,Professional
8019,Gray Nicole,Partial College,Professional
19019,Unknown Customer,Not Specified,Not Specified
8020,Gonzales Jackson,Partial College,Professional
19020,Unknown Customer,Not Specified,Not Specified
6432,Kelly Grace,Partial College,Professional
6434,Lee Cameron,Partial College,Professional
6437,Ramirez Evan,High School,Professional
6438,Baker Natalie,High School,Professional
6440,Butler Jasmine,Partial College,Professional
6441,Cox Richard,Partial High School,Skilled Manual
6442,Turner Natalie,Partial High School,Skilled Manual
6444,Shen Kristin,Graduate Degree,Management
6445,Cox Bailey,Graduate Degree,Management
6446,Hernandez Natasha,Graduate Degree,Management
6433,Peterson Mariah,High School,Professional
6439,Hughes Marcus,High School,Professional
6447,Rana Pamela,Graduate Degree,Management
19022,Unknown Customer,Not Specified,Not Specified
6032,Thomas Grace,Bachelors,Professional
6033,Flores Alexandria,Bachelors,Professional
6034,Long Carson,Bachelors,Professional
6039,Wang Ernest,Graduate Degree,Professional
6040,Watson Ariana,Bachelors,Professional
6042,Perry Connor,Bachelors,Professional
8013,Bryant Oscar,Bachelors,Management
8150,Parker Sean,Bachelors,Professional
8152,Cooper Ian,Bachelors,Skilled Manual
8153,Walker Jonathan,Bachelors,Skilled Manual
19021,Unknown Customer,Not Specified,Not Specified
8149,Ramirez Cody,Bachelors,Professional
6036,Flores Jordan,Bachelors,Professional
8154,Griffin Dylan,Bachelors,Skilled Manual
6041,Henderson Adam,Bachelors,Professional
8014,Phillips Amanda,Bachelors,Management
15999,Perry Fernando,Partial High School,Manual
19024,Unknown Customer,Not Specified,Not Specified
19023,Unknown Customer,Not Specified,Not Specified
19143,Unknown Customer,Not Specified,Not Specified
2433,Wood Dalton,Partial College,Professional
2436,Pal Tracy,Graduate Degree,Management
19025,Unknown Customer,Not Specified,Not Specified
2434,Vazquez Jessie,Partial College,Professional
10286,Rivera Mackenzie,Partial College,Professional
10287,Roy Luke,Partial College,Professional
10290,Wang Warren,Partial College,Professional
10292,Morris Rachel,Partial College,Professional
10293,Martinez Austin,Partial College,Professional
10298,Murphy Melanie,High School,Professional
10299,Collins Noah,High School,Professional
10300,Gonzales Hannah,High School,Professional
10302,Gonzalez Sierra,Partial High School,Skilled Manual
10303,Foster Logan,Partial High School,Skilled Manual
10304,Jenkins Sydney,High School,Professional
10308,Jones Olivia,High School,Professional
10311,Hayes Mariah,High School,Professional
10313,Scott Connor,Graduate Degree,Management
10314,Diaz Beth,Graduate Degree,Management
10316,Sanz Audrey,Graduate Degree,Management
10320,Lee Zachary,High School,Professional
10322,Jai Jon,High School,Professional
10323,Ramirez Carlos,High School,Professional
10324,Jackson Robert,Partial College,Professional
10329,Nelson Xavier,Partial High School,Skilled Manual
10330,Brown Wyatt,Partial High School,Skilled Manual
10331,Clark Isabella,Partial High School,Skilled Manual
10334,Allen Mackenzie,Graduate Degree,Management
10335,Nelson Mason,Graduate Degree,Management
10336,Coleman Ana,Graduate Degree,Management
10339,Price Victoria,Partial College,Professional
10341,Wang Adam,Graduate Degree,Management
10342,Liu Louis,Graduate Degree,Management
10344,Zeng Colin,Graduate Degree,Management
10345,Perry Trevor,Graduate Degree,Management
10347,Rodriguez Christian,Graduate Degree,Management
10297,Hall Luis,Partial College,Professional
10305,Cooper Jada,High School,Professional
10321,Coleman Hannah,High School,Professional
10338,Smith Jennifer,Partial College,Professional
10310,Anderson Julia,Partial College,Professional
10343,Xie Tonya,Graduate Degree,Management
10358,Nelson Jada,Graduate Degree,Management
10291,Torres Angel,Partial College,Professional
10315,Patterson Devin,Graduate Degree,Management
19026,Unknown Customer,Not Specified,Not Specified
11864,Thomas Hunter,Partial College,Professional
11866,Hall Stephanie,Graduate Degree,Management
11872,Coleman David,Partial College,Skilled Manual
12000,Hill Jackson,Bachelors,Management
11865,Hall Mason,Partial College,Professional
12003,Hernandez Arthur,Partial College,Skilled Manual
15234,Chande Cristina,Graduate Degree,Skilled Manual
15353,Fernandez Cynthia,Graduate Degree,Clerical
15354,Malhotra Holly,Graduate Degree,Clerical
10155,Clark Michael,Graduate Degree,Professional
10156,Flores Jeremiah,Partial College,Skilled Manual
10157,Lopez Maria,Partial College,Skilled Manual
10158,Perry Robert,Bachelors,Professional
19028,Unknown Customer,Not Specified,Not Specified
19027,Unknown Customer,Not Specified,Not Specified
10159,Patterson Trevor,Bachelors,Professional
19029,Unknown Customer,Not Specified,Not Specified
19030,Unknown Customer,Not Specified,Not Specified
19031,Unknown Customer,Not Specified,Not Specified
10750,Williams Ashley,Bachelors,Management
19032,Unknown Customer,Not Specified,Not Specified
1647,Xu Kenneth,High School,Professional
1739,Rubio Melinda,Bachelors,Skilled Manual
1743,Martinez Samantha,Partial College,Clerical
1752,Xu Priscilla,Partial College,Clerical
1807,Zeng Ronnie,Graduate Degree,Clerical
1808,Kumar Nina,Graduate Degree,Clerical
1823,James Alexandra,Bachelors,Clerical
1845,Gonzalez Gerald,Bachelors,Skilled Manual
19033,Unknown Customer,Not Specified,Not Specified
1839,Beck Ralph,Bachelors,Professional
19034,Unknown Customer,Not Specified,Not Specified
19035,Unknown Customer,Not Specified,Not Specified
17153,Rivera Ian,Bachelors,Professional
17155,Patterson Katherine,Bachelors,Professional
17156,Watson Taylor,Bachelors,Professional
17157,Hall Gabrielle,Bachelors,Professional
17265,Diaz Nicole,Partial College,Professional
17266,Travers Shirleen,High School,Professional
17267,Flores Wyatt,High School,Professional
17271,Long Samuel,High School,Professional
17274,Mitchell Madeline,High School,Professional
4935,Raji Nichole,Partial College,Professional
4936,King Amber,Graduate Degree,Management
4937,Johnson Abigail,Bachelors,Management
4938,Lewis Grace,Partial College,Professional
4940,Brown Jennifer,Partial College,Professional
4941,Bryant Jack,Partial College,Professional
4945,Lu Damien,Partial College,Professional
17272,Gonzalez Sean,High School,Professional
4939,Collins Sean,Partial College,Professional
18169,Romero Derrick,Graduate Degree,Professional
18170,Bailey Victoria,Bachelors,Professional
18171,Adams Alexandra,Bachelors,Professional
18173,Carson Arturo,Bachelors,Professional
18174,Bradley Richard,Bachelors,Professional
18175,Parker Richard,Graduate Degree,Professional
18176,Rivera Sean,Graduate Degree,Professional
18178,Martin Frank,Graduate Degree,Management
18200,Wilson James,Partial High School,Skilled Manual
18201,Collins Jackson,High School,Professional
18202,Jai Kara,Partial College,Professional
18203,Kumar Jerry,Partial College,Professional
18205,Sharma Austin,Partial College,Professional
18206,Long David,Partial High School,Skilled Manual
18207,Anderson Nicholas,Partial High School,Skilled Manual
18208,James Katelyn,High School,Professional
18251,Williams Anthony,Partial College,Professional
18255,Sanchez Erin,High School,Professional
18256,Washington Kyle,Partial College,Professional
18143,Smith Ashley,Bachelors,Professional
18144,Jenkins Grace,Bachelors,Professional
18145,Zhang Brandon,Partial College,Skilled Manual
18146,Gray Shelby,Partial College,Skilled Manual
